sample alphaStat value
X16S-B-E5-L6_e0026-B-8-E5 Shannon 3.056696287745702
X16S-B-E5-L6_e0026-B-8-E5 Simpson 0.9320491864517337
X16S-B-E5-L6_e0026-B-8-E5 InvSimpson 14.716527261144387
X16S-B-E5-L6_e0026-B-8-E5 Fisher 8.124702318783653
X16S-B-E5-L6_e0026-B-8-E5 ShannonEffectiveSpecies 21.257213311976923
X16S-B-E5-L7_e0026-mix-E5 Observed 120
X16S-B-E5-L7_e0026-mix-E5 Chao1 121
X16S-B-E5-L7_e0026-mix-E5 se.chao1 1.8165396624546601
X16S-B-E5-L7_e0026-mix-E5 ACE 121.1862670121592
X16S-B-E5-L7_e0026-mix-E5 se.ACE 4.337705764777668
X16S-B-E5-L7_e0026-mix-E5 Shannon 3.481019578501138
X16S-B-E5-L7_e0026-mix-E5 Simpson 0.9533092433223467
X16S-B-E5-L7_e0026-mix-E5 InvSimpson 21.417515396117146
X16S-B-E5-L7_e0026-mix-E5 Fisher 13.594146705467189
X16S-B-E5-L7_e0026-mix-E5 ShannonEffectiveSpecies 32.49283418797563
X16S-B-E6-L3_e0026-A-0-E6 Observed 146
X16S-B-E6-L3_e0026-A-0-E6 Chao1 146
X16S-B-E6-L3_e0026-A-0-E6 se.chao1 -0
X16S-B-E6-L3_e0026-A-0-E6 ACE 146
X16S-B-E6-L3_e0026-A-0-E6 se.ACE 4.691145842442813
X16S-B-E6-L3_e0026-A-0-E6 Shannon 3.4373229796411575
X16S-B-E6-L3_e0026-A-0-E6 Simpson 0.9399666825854103
X16S-B-E6-L3_e0026-A-0-E6 InvSimpson 16.6574169655494
X16S-B-E6-L3_e0026-A-0-E6 Fisher 18.184444758133967
X16S-B-E6-L3_e0026-A-0-E6 ShannonEffectiveSpecies 31.103581696411574
X16S-B-E6-L4_e0026-B-0-E6 Observed 286
X16S-B-E6-L4_e0026-B-0-E6 Chao1 286.85714285714283
X16S-B-E6-L4_e0026-B-0-E6 se.chao1 1.3951790585625845
X16S-B-E6-L4_e0026-B-0-E6 ACE 287.11182616041384
X16S-B-E6-L4_e0026-B-0-E6 se.ACE 7.0399182736626065
X16S-B-E6-L4_e0026-B-0-E6 Shannon 3.6174236163226063
X16S-B-E6-L4_e0026-B-0-E6 Simpson 0.9187406224415938
X16S-B-E6-L4_e0026-B-0-E6 InvSimpson 12.306271965733899
X16S-B-E6-L4_e0026-B-0-E6 Fisher 37.644632681327785
X16S-B-E6-L4_e0026-B-0-E6 ShannonEffectiveSpecies 37.241495734184745
X16S-B-E6-L5_e0026-A-8-E6 Observed 28
X16S-B-E6-L5_e0026-A-8-E6 Chao1 28
X16S-B-E6-L5_e0026-A-8-E6 se.chao1 -0
X16S-B-E6-L5_e0026-A-8-E6 ACE 28
X16S-B-E6-L5_e0026-A-8-E6 se.ACE 2.026608708444444
X16S-B-E6-L5_e0026-A-8-E6 Shannon 1.6373417302273316
X16S-B-E6-L5_e0026-A-8-E6 Simpson 0.7165468993607705
X16S-B-E6-L5_e0026-A-8-E6 InvSimpson 3.5279204840054645
X16S-B-E6-L5_e0026-A-8-E6 Fisher 2.7489885151157414
X16S-B-E6-L5_e0026-A-8-E6 ShannonEffectiveSpecies 5.141483879058832
X16S-B-E6-L6_e0026-B-8-E6 Observed 109
X16S-B-E6-L6_e0026-B-8-E6 Chao1 109
X16S-B-E6-L6_e0026-B-8-E6 se.chao1 0.12442528431209948
X16S-B-E6-L6_e0026-B-8-E6 ACE 109.2606
X16S-B-E6-L6_e0026-B-8-E6 se.ACE 4.010916721557384
X16S-B-E6-L6_e0026-B-8-E6 Shannon 3.0636161014899685
X16S-B-E6-L6_e0026-B-8-E6 Simpson 0.9083810646343268
X16S-B-E6-L6_e0026-B-8-E6 InvSimpson 10.914774287746955
X16S-B-E6-L6_e0026-B-8-E6 Fisher 13.003073870934827
X16S-B-E6-L6_e0026-B-8-E6 ShannonEffectiveSpecies 21.404819383082963
X16S-B-E6-L7_e0026-mix-E6 Observed 120
X16S-B-E6-L7_e0026-mix-E6 Chao1 120.2
X16S-B-E6-L7_e0026-mix-E6 se.chao1 0.6212252398839612
X16S-B-E6-L7_e0026-mix-E6 ACE 120.55151953819622
X16S-B-E6-L7_e0026-mix-E6 se.ACE 4.5928994372571355
X16S-B-E6-L7_e0026-mix-E6 Shannon 3.03461323848085
X16S-B-E6-L7_e0026-mix-E6 Simpson 0.8963942513796072
X16S-B-E6-L7_e0026-mix-E6 InvSimpson 9.651974077847346
X16S-B-E6-L7_e0026-mix-E6 Fisher 13.503947437792254
X16S-B-E6-L7_e0026-mix-E6 ShannonEffectiveSpecies 20.79293443721459
X16S-B-E7-L3_e0026-A-0-E7 Observed 193
X16S-B-E7-L3_e0026-A-0-E7 Chao1 193.6
X16S-B-E7-L3_e0026-A-0-E7 se.chao1 1.0592690057045382
X16S-B-E7-L3_e0026-A-0-E7 ACE 194.57074402582552
X16S-B-E7-L3_e0026-A-0-E7 se.ACE 5.637363327111516
X16S-B-E7-L3_e0026-A-0-E7 Shannon 3.5142079128546
X16S-B-E7-L3_e0026-A-0-E7 Simpson 0.9322099499625567
X16S-B-E7-L3_e0026-A-0-E7 InvSimpson 14.751427376844502
X16S-B-E7-L3_e0026-A-0-E7 Fisher 24.741873754583825
X16S-B-E7-L3_e0026-A-0-E7 ShannonEffectiveSpecies 33.589311722100796
X16S-B-E7-L4_e0026-B-0-E7 Observed 179
X16S-B-E7-L4_e0026-B-0-E7 Chao1 179.2
X16S-B-E7-L4_e0026-B-0-E7 se.chao1 0.6213522120573575
X16S-B-E7-L4_e0026-B-0-E7 ACE 179.4821330831183
X16S-B-E7-L4_e0026-B-0-E7 se.ACE 5.542328537296072
X16S-B-E7-L4_e0026-B-0-E7 Shannon 3.570333802772441
X16S-B-E7-L4_e0026-B-0-E7 Simpson 0.9492314178714026
X16S-B-E7-L4_e0026-B-0-E7 InvSimpson 19.697221353690548
X16S-B-E7-L4_e0026-B-0-E7 Fisher 22.183239774541192
X16S-B-E7-L4_e0026-B-0-E7 ShannonEffectiveSpecies 35.52845066781594
X16S-B-E7-L5_e0026-A-8-E7 Observed 81
X16S-B-E7-L5_e0026-A-8-E7 Chao1 81
X16S-B-E7-L5_e0026-A-8-E7 se.chao1 -0
X16S-B-E7-L5_e0026-A-8-E7 ACE 81
X16S-B-E7-L5_e0026-A-8-E7 se.ACE 3.5832256659104664
X16S-B-E7-L5_e0026-A-8-E7 Shannon 2.9015104237449103
X16S-B-E7-L5_e0026-A-8-E7 Simpson 0.9110207467754728
X16S-B-E7-L5_e0026-A-8-E7 InvSimpson 11.238574878535276
X16S-B-E7-L5_e0026-A-8-E7 Fisher 9.021322431517463
X16S-B-E7-L5_e0026-A-8-E7 ShannonEffectiveSpecies 18.2016167716589
X16S-B-E7-L6_e0026-B-8-E7 Observed 54
X16S-B-E7-L6_e0026-B-8-E7 Chao1 54
X16S-B-E7-L6_e0026-B-8-E7 se.chao1 -0
X16S-B-E7-L6_e0026-B-8-E7 ACE 54
X16S-B-E7-L6_e0026-B-8-E7 se.ACE 2.3094010767585034
X16S-B-E7-L6_e0026-B-8-E7 Shannon 2.655050426766943
X16S-B-E7-L6_e0026-B-8-E7 Simpson 0.8981755816703478
X16S-B-E7-L6_e0026-B-8-E7 InvSimpson 9.820827031513636
X16S-B-E7-L6_e0026-B-8-E7 Fisher 5.781597522394897
X16S-B-E7-L6_e0026-B-8-E7 ShannonEffectiveSpecies 14.225703397473666
X16S-B-E7-L7_e0026-mix-E7 Observed 150
X16S-B-E7-L7_e0026-mix-E7 Chao1 150
X16S-B-E7-L7_e0026-mix-E7 se.chao1 0.24916527312876754
X16S-B-E7-L7_e0026-mix-E7 ACE 150.16101694915255
X16S-B-E7-L7_e0026-mix-E7 se.ACE 5.305235909276405
X16S-B-E7-L7_e0026-mix-E7 Shannon 3.0487121720782593
X16S-B-E7-L7_e0026-mix-E7 Simpson 0.8992324238925938
X16S-B-E7-L7_e0026-mix-E7 InvSimpson 9.923827074436318
X16S-B-E7-L7_e0026-mix-E7 Fisher 16.77383432309923
X16S-B-E7-L7_e0026-mix-E7 ShannonEffectiveSpecies 21.088168994809273
X16S-B-E8-L3_e0026-A-0-E8 Observed 178
X16S-B-E8-L3_e0026-A-0-E8 Chao1 178.42857142857142
X16S-B-E8-L3_e0026-A-0-E8 se.chao1 0.9128470329051142
X16S-B-E8-L3_e0026-A-0-E8 ACE 179.18650684255735
X16S-B-E8-L3_e0026-A-0-E8 se.ACE 5.439987032659713
X16S-B-E8-L3_e0026-A-0-E8 Shannon 3.7838995836727123
X16S-B-E8-L3_e0026-A-0-E8 Simpson 0.9533114461623312
X16S-B-E8-L3_e0026-A-0-E8 InvSimpson 21.418525908446334
X16S-B-E8-L3_e0026-A-0-E8 Fisher 23.512629179555102
X16S-B-E8-L3_e0026-A-0-E8 ShannonEffectiveSpecies 43.9872396398581
X16S-B-E8-L4_e0026-B-0-E8 Observed 87
X16S-B-E8-L4_e0026-B-0-E8 Chao1 87
X16S-B-E8-L4_e0026-B-0-E8 se.chao1 0.2485590658081139
X16S-B-E8-L4_e0026-B-0-E8 ACE 87.17105263157895
X16S-B-E8-L4_e0026-B-0-E8 se.ACE 3.2763878379480205
X16S-B-E8-L4_e0026-B-0-E8 Shannon 3.051576438855042
X16S-B-E8-L4_e0026-B-0-E8 Simpson 0.9172013041631405
X16S-B-E8-L4_e0026-B-0-E8 InvSimpson 12.077484915587648
X16S-B-E8-L4_e0026-B-0-E8 Fisher 10.820541660218517
X16S-B-E8-L4_e0026-B-0-E8 ShannonEffectiveSpecies 21.148657723217614
X16S-B-E8-L5_e0026-A-8-E8 Observed 86
X16S-B-E8-L5_e0026-A-8-E8 Chao1 86
X16S-B-E8-L5_e0026-A-8-E8 se.chao1 0.12427113081278521
X16S-B-E8-L5_e0026-A-8-E8 ACE 86.44947842850138
X16S-B-E8-L5_e0026-A-8-E8 se.ACE 3.0902118375394414
X16S-B-E8-L5_e0026-A-8-E8 Shannon 3.0251344670000773
X16S-B-E8-L5_e0026-A-8-E8 Simpson 0.9078936179872288
X16S-B-E8-L5_e0026-A-8-E8 InvSimpson 10.857010970872164
X16S-B-E8-L5_e0026-A-8-E8 Fisher 9.800734624104793
X16S-B-E8-L5_e0026-A-8-E8 ShannonEffectiveSpecies 20.596774111421418
X16S-B-E8-L6_e0026-B-8-E8 Observed 43
X16S-B-E8-L6_e0026-B-8-E8 Chao1 43
X16S-B-E8-L6_e0026-B-8-E8 se.chao1 -0
X16S-B-E8-L6_e0026-B-8-E8 ACE 43
X16S-B-E8-L6_e0026-B-8-E8 se.ACE 2.2721775233626484
X16S-B-E8-L6_e0026-B-8-E8 Shannon 2.8942097571759375
X16S-B-E8-L6_e0026-B-8-E8 Simpson 0.9160952365794466
X16S-B-E8-L6_e0026-B-8-E8 InvSimpson 11.9182744725437
X16S-B-E8-L6_e0026-B-8-E8 Fisher 4.658859742131983
X16S-B-E8-L6_e0026-B-8-E8 ShannonEffectiveSpecies 18.06921672894895
X16S-B-E8-L7_e0026-mix-E8 Observed 38
X16S-B-E8-L7_e0026-mix-E8 Chao1 38
X16S-B-E8-L7_e0026-mix-E8 se.chao1 -0
X16S-B-E8-L7_e0026-mix-E8 ACE 38
X16S-B-E8-L7_e0026-mix-E8 se.ACE 2.083771883666227
X16S-B-E8-L7_e0026-mix-E8 Shannon 2.5854860337112813
X16S-B-E8-L7_e0026-mix-E8 Simpson 0.9088664683027643
X16S-B-E8-L7_e0026-mix-E8 InvSimpson 10.972909546863667
X16S-B-E8-L7_e0026-mix-E8 Fisher 3.8066413781464785
X16S-B-E8-L7_e0026-mix-E8 ShannonEffectiveSpecies 13.269737062427296
X16S-B-E9-L3_e0026-A-0-E9 Observed 176
X16S-B-E9-L3_e0026-A-0-E9 Chao1 176.5
X16S-B-E9-L3_e0026-A-0-E9 se.chao1 1.0270959209570987
X16S-B-E9-L3_e0026-A-0-E9 ACE 176.86588096286445
X16S-B-E9-L3_e0026-A-0-E9 se.ACE 5.549554955309434
X16S-B-E9-L3_e0026-A-0-E9 Shannon 3.3921673031269126
X16S-B-E9-L3_e0026-A-0-E9 Simpson 0.915575502163825
X16S-B-E9-L3_e0026-A-0-E9 InvSimpson 11.844903145772815
X16S-B-E9-L3_e0026-A-0-E9 Fisher 23.064916743306252
X16S-B-E9-L3_e0026-A-0-E9 ShannonEffectiveSpecies 29.730317105346764
X16S-B-E9-L4_e0026-B-0-E9 Observed 89
X16S-B-E9-L4_e0026-B-0-E9 Chao1 89
X16S-B-E9-L4_e0026-B-0-E9 se.chao1 -0
X16S-B-E9-L4_e0026-B-0-E9 ACE 89
X16S-B-E9-L4_e0026-B-0-E9 se.ACE 3.622650342721193
X16S-B-E9-L4_e0026-B-0-E9 Shannon 2.9985938357491997
X16S-B-E9-L4_e0026-B-0-E9 Simpson 0.9222738961073293
X16S-B-E9-L4_e0026-B-0-E9 InvSimpson 12.865690545622439
X16S-B-E9-L4_e0026-B-0-E9 Fisher 10.55057585946408
X16S-B-E9-L4_e0026-B-0-E9 ShannonEffectiveSpecies 20.057313207448757
X16S-B-E9-L5_e0026-A-8-E9 Observed 88
X16S-B-E9-L5_e0026-A-8-E9 Chao1 88
X16S-B-E9-L5_e0026-A-8-E9 se.chao1 -0
X16S-B-E9-L5_e0026-A-8-E9 ACE 88
X16S-B-E9-L5_e0026-A-8-E9 se.ACE 3.3285951172447295
X16S-B-E9-L5_e0026-A-8-E9 Shannon 2.8291950733212134
X16S-B-E9-L5_e0026-A-8-E9 Simpson 0.8941411984472571
X16S-B-E9-L5_e0026-A-8-E9 InvSimpson 9.446545637509061
X16S-B-E9-L5_e0026-A-8-E9 Fisher 10.029679536021977
X16S-B-E9-L5_e0026-A-8-E9 ShannonEffectiveSpecies 16.931826459107405
X16S-B-E9-L6_e0026-B-8-E9 Observed 34
X16S-B-E9-L6_e0026-B-8-E9 Chao1 34
X16S-B-E9-L6_e0026-B-8-E9 se.chao1 -0
X16S-B-E9-L6_e0026-B-8-E9 ACE 34
X16S-B-E9-L6_e0026-B-8-E9 se.ACE 1.6538724611187705
X16S-B-E9-L6_e0026-B-8-E9 Shannon 2.5197602005637534
X16S-B-E9-L6_e0026-B-8-E9 Simpson 0.8910660815341946
X16S-B-E9-L6_e0026-B-8-E9 InvSimpson 9.179877251123603
X16S-B-E9-L6_e0026-B-8-E9 Fisher 3.5790643348808575
X16S-B-E9-L6_e0026-B-8-E9 ShannonEffectiveSpecies 12.425616650421299
X16S-B-E9-L7_e0026-mix-E9 Observed 43
X16S-B-E9-L7_e0026-mix-E9 Chao1 43
X16S-B-E9-L7_e0026-mix-E9 se.chao1 -0
X16S-B-E9-L7_e0026-mix-E9 ACE 43
X16S-B-E9-L7_e0026-mix-E9 se.ACE 1.904706532971467
X16S-B-E9-L7_e0026-mix-E9 Shannon 2.531225801411505
X16S-B-E9-L7_e0026-mix-E9 Simpson 0.8888124454574636
X16S-B-E9-L7_e0026-mix-E9 InvSimpson 8.99381233910883
X16S-B-E9-L7_e0026-mix-E9 Fisher 4.32987561170487
X16S-B-E9-L7_e0026-mix-E9 ShannonEffectiveSpecies 12.568903677445494
X16S-B-F1-L3_e0026-A-0-F1 Observed 131
X16S-B-F1-L3_e0026-A-0-F1 Chao1 131
X16S-B-F1-L3_e0026-A-0-F1 se.chao1 0.12452198677679253
X16S-B-F1-L3_e0026-A-0-F1 ACE 131.22843932825214
X16S-B-F1-L3_e0026-A-0-F1 se.ACE 4.084739337154691
X16S-B-F1-L3_e0026-A-0-F1 Shannon 3.074167044342222
X16S-B-F1-L3_e0026-A-0-F1 Simpson 0.8879604607034871
X16S-B-F1-L3_e0026-A-0-F1 InvSimpson 8.925420492434348
X16S-B-F1-L3_e0026-A-0-F1 Fisher 15.555597597364223
X16S-B-F1-L3_e0026-A-0-F1 ShannonEffectiveSpecies 21.631856028306554
X16S-B-F1-L4_e0026-B-0-F1 Observed 97
X16S-B-F1-L4_e0026-B-0-F1 Chao1 97
X16S-B-F1-L4_e0026-B-0-F1 se.chao1 -0
X16S-B-F1-L4_e0026-B-0-F1 ACE 97
X16S-B-F1-L4_e0026-B-0-F1 se.ACE 3.3552543806338866
X16S-B-F1-L4_e0026-B-0-F1 Shannon 3.212256049383823
X16S-B-F1-L4_e0026-B-0-F1 Simpson 0.9351223916358217
X16S-B-F1-L4_e0026-B-0-F1 InvSimpson 15.41363846809344
X16S-B-F1-L4_e0026-B-0-F1 Fisher 11.230955139002782
X16S-B-F1-L4_e0026-B-0-F1 ShannonEffectiveSpecies 24.835052174031485
X16S-B-F1-L5_e0026-A-8-F1 Observed 43
X16S-B-F1-L5_e0026-A-8-F1 Chao1 43
X16S-B-F1-L5_e0026-A-8-F1 se.chao1 -0
X16S-B-F1-L5_e0026-A-8-F1 ACE 43
X16S-B-F1-L5_e0026-A-8-F1 se.ACE 1.904706532971467
X16S-B-F1-L5_e0026-A-8-F1 Shannon 2.5088206881792314
X16S-B-F1-L5_e0026-A-8-F1 Simpson 0.8651500827250271
X16S-B-F1-L5_e0026-A-8-F1 InvSimpson 7.415651564404722
X16S-B-F1-L5_e0026-A-8-F1 Fisher 4.513828227819088
X16S-B-F1-L5_e0026-A-8-F1 ShannonEffectiveSpecies 12.290427264376625
X16S-B-F1-L6_e0026-B-8-F1 Observed 45
X16S-B-F1-L6_e0026-B-8-F1 Chao1 45
X16S-B-F1-L6_e0026-B-8-F1 se.chao1 -0
X16S-B-F1-L6_e0026-B-8-F1 ACE 45
X16S-B-F1-L6_e0026-B-8-F1 se.ACE 2.1081851067789197
X16S-B-F1-L6_e0026-B-8-F1 Shannon 2.4821699662305177
X16S-B-F1-L6_e0026-B-8-F1 Simpson 0.8475402866724685
X16S-B-F1-L6_e0026-B-8-F1 InvSimpson 6.559109801365592
X16S-B-F1-L6_e0026-B-8-F1 Fisher 4.7357978830684075
X16S-B-F1-L6_e0026-B-8-F1 ShannonEffectiveSpecies 11.967204692967163
X16S-B-F1-L7_e0026-mix-F1 Observed 127
X16S-B-F1-L7_e0026-mix-F1 Chao1 127
X16S-B-F1-L7_e0026-mix-F1 se.chao1 0.2490138028619057
X16S-B-F1-L7_e0026-mix-F1 ACE 127.18774305555556
X16S-B-F1-L7_e0026-mix-F1 se.ACE 3.9898854238473467
X16S-B-F1-L7_e0026-mix-F1 Shannon 3.0961242081161524
X16S-B-F1-L7_e0026-mix-F1 Simpson 0.9018665329450881
X16S-B-F1-L7_e0026-mix-F1 InvSimpson 10.19020350560361
X16S-B-F1-L7_e0026-mix-F1 Fisher 14.462711146503688
X16S-B-F1-L7_e0026-mix-F1 ShannonEffectiveSpecies 22.112083153015455
X16S-B-F10-L3_e0026-A-0-F10 Observed 120
X16S-B-F10-L3_e0026-A-0-F10 Chao1 120
X16S-B-F10-L3_e0026-A-0-F10 se.chao1 -0
X16S-B-F10-L3_e0026-A-0-F10 ACE 120
X16S-B-F10-L3_e0026-A-0-F10 se.ACE 4.162331077653482
X16S-B-F10-L3_e0026-A-0-F10 Shannon 3.8270092357175676
X16S-B-F10-L3_e0026-A-0-F10 Simpson 0.9635559640605532
X16S-B-F10-L3_e0026-A-0-F10 InvSimpson 27.439331957128417
X16S-B-F10-L3_e0026-A-0-F10 Fisher 16.874945856219284
X16S-B-F10-L3_e0026-A-0-F10 ShannonEffectiveSpecies 45.92498184201076
X16S-B-F10-L4_e0026-B-0-F10 Observed 203
X16S-B-F10-L4_e0026-B-0-F10 Chao1 203
X16S-B-F10-L4_e0026-B-0-F10 se.chao1 0.12469173812506684
X16S-B-F10-L4_e0026-B-0-F10 ACE 203.16627763223008
X16S-B-F10-L4_e0026-B-0-F10 se.ACE 6.203391489541015
X16S-B-F10-L4_e0026-B-0-F10 Shannon 4.317027900507403
X16S-B-F10-L4_e0026-B-0-F10 Simpson 0.9735556209656527
X16S-B-F10-L4_e0026-B-0-F10 InvSimpson 37.815219586028064
X16S-B-F10-L4_e0026-B-0-F10 Fisher 33.31013153628153
X16S-B-F10-L4_e0026-B-0-F10 ShannonEffectiveSpecies 74.96549196396491
X16S-B-F10-L5_e0026-A-8-F10 Observed 51
X16S-B-F10-L5_e0026-A-8-F10 Chao1 51
X16S-B-F10-L5_e0026-A-8-F10 se.chao1 0.49507377148833714
X16S-B-F10-L5_e0026-A-8-F10 ACE 51.26086956521739
X16S-B-F10-L5_e0026-A-8-F10 se.ACE 2.1829203756152165
X16S-B-F10-L5_e0026-A-8-F10 Shannon 2.6651782403178284
X16S-B-F10-L5_e0026-A-8-F10 Simpson 0.8752625357945506
X16S-B-F10-L5_e0026-A-8-F10 InvSimpson 8.01683765474778
X16S-B-F10-L5_e0026-A-8-F10 Fisher 6.139286346076204
X16S-B-F10-L5_e0026-A-8-F10 ShannonEffectiveSpecies 14.370510722136014
X16S-B-F10-L6_e0026-B-8-F10 Observed 120
X16S-B-F10-L6_e0026-B-8-F10 Chao1 120
X16S-B-F10-L6_e0026-B-8-F10 se.chao1 -0
X16S-B-F10-L6_e0026-B-8-F10 ACE 120
X16S-B-F10-L6_e0026-B-8-F10 se.ACE 4.743416490252569
X16S-B-F10-L6_e0026-B-8-F10 Shannon 3.5455999008151213
X16S-B-F10-L6_e0026-B-8-F10 Simpson 0.9475111107448667
X16S-B-F10-L6_e0026-B-8-F10 InvSimpson 19.05165101016501
X16S-B-F10-L6_e0026-B-8-F10 Fisher 16.32693338181368
X16S-B-F10-L6_e0026-B-8-F10 ShannonEffectiveSpecies 34.66047195206191
X16S-B-F10-L7_e0026-mix-F10 Observed 109
X16S-B-F10-L7_e0026-mix-F10 Chao1 109
X16S-B-F10-L7_e0026-mix-F10 se.chao1 -0
X16S-B-F10-L7_e0026-mix-F10 ACE 109
X16S-B-F10-L7_e0026-mix-F10 se.ACE 3.9608172634565473
X16S-B-F10-L7_e0026-mix-F10 Shannon 3.043787537008339
X16S-B-F10-L7_e0026-mix-F10 Simpson 0.902463271261193
X16S-B-F10-L7_e0026-mix-F10 InvSimpson 10.252548070152054
X16S-B-F10-L7_e0026-mix-F10 Fisher 13.712367725001595
X16S-B-F10-L7_e0026-mix-F10 ShannonEffectiveSpecies 20.98457275442447
X16S-B-F11-L3_e0026-A-0-F11 Observed 179
X16S-B-F11-L3_e0026-A-0-F11 Chao1 179
X16S-B-F11-L3_e0026-A-0-F11 se.chao1 0.12465034896544294
X16S-B-F11-L3_e0026-A-0-F11 ACE 179.2654655787445
X16S-B-F11-L3_e0026-A-0-F11 se.ACE 4.767605000484148
X16S-B-F11-L3_e0026-A-0-F11 Shannon 3.773901978702662
X16S-B-F11-L3_e0026-A-0-F11 Simpson 0.9523066928530098
X16S-B-F11-L3_e0026-A-0-F11 InvSimpson 20.967302538236936
X16S-B-F11-L3_e0026-A-0-F11 Fisher 23.185810365291747
X16S-B-F11-L3_e0026-A-0-F11 ShannonEffectiveSpecies 43.54966359515004
X16S-B-F11-L4_e0026-B-0-F11 Observed 120
X16S-B-F11-L4_e0026-B-0-F11 Chao1 120
X16S-B-F11-L4_e0026-B-0-F11 se.chao1 0.4979123082096552
X16S-B-F11-L4_e0026-B-0-F11 ACE 120.17517621946409
X16S-B-F11-L4_e0026-B-0-F11 se.ACE 4.3546982540389
X16S-B-F11-L4_e0026-B-0-F11 Shannon 3.3361218781532034
X16S-B-F11-L4_e0026-B-0-F11 Simpson 0.9320996952672684
X16S-B-F11-L4_e0026-B-0-F11 InvSimpson 14.727474404366665
X16S-B-F11-L4_e0026-B-0-F11 Fisher 14.961982964729051
X16S-B-F11-L4_e0026-B-0-F11 ShannonEffectiveSpecies 28.109901425002025
X16S-B-F11-L5_e0026-A-8-F11 Observed 93
X16S-B-F11-L5_e0026-A-8-F11 Chao1 93
X16S-B-F11-L5_e0026-A-8-F11 se.chao1 -0
X16S-B-F11-L5_e0026-A-8-F11 ACE 93
X16S-B-F11-L5_e0026-A-8-F11 se.ACE 3.4485465225627405
X16S-B-F11-L5_e0026-A-8-F11 Shannon 2.829736716988882
X16S-B-F11-L5_e0026-A-8-F11 Simpson 0.895740409501547
X16S-B-F11-L5_e0026-A-8-F11 InvSimpson 9.591443772406123
X16S-B-F11-L5_e0026-A-8-F11 Fisher 10.31740901120874
X16S-B-F11-L5_e0026-A-8-F11 ShannonEffectiveSpecies 16.940999959851062
X16S-B-F11-L6_e0026-B-8-F11 Observed 70
X16S-B-F11-L6_e0026-B-8-F11 Chao1 70
X16S-B-F11-L6_e0026-B-8-F11 se.chao1 -0
X16S-B-F11-L6_e0026-B-8-F11 ACE 70
X16S-B-F11-L6_e0026-B-8-F11 se.ACE 2.800510157606493
X16S-B-F11-L6_e0026-B-8-F11 Shannon 2.868215799976445
X16S-B-F11-L6_e0026-B-8-F11 Simpson 0.8991411297782647
X16S-B-F11-L6_e0026-B-8-F11 InvSimpson 9.914844354309432
X16S-B-F11-L6_e0026-B-8-F11 Fisher 7.821709542806151
X16S-B-F11-L6_e0026-B-8-F11 ShannonEffectiveSpecies 17.605578287436355
X16S-B-F11-L7_e0026-mix-F11 Observed 116
X16S-B-F11-L7_e0026-mix-F11 Chao1 116
X16S-B-F11-L7_e0026-mix-F11 se.chao1 0.1659467208963323
X16S-B-F11-L7_e0026-mix-F11 ACE 116.21110846923742
X16S-B-F11-L7_e0026-mix-F11 se.ACE 4.198574720549939
X16S-B-F11-L7_e0026-mix-F11 Shannon 2.7958786384984413
X16S-B-F11-L7_e0026-mix-F11 Simpson 0.8983827106494761
X16S-B-F11-L7_e0026-mix-F11 InvSimpson 9.84084506082964
X16S-B-F11-L7_e0026-mix-F11 Fisher 12.583468700721394
X16S-B-F11-L7_e0026-mix-F11 ShannonEffectiveSpecies 16.377011906586283
X16S-B-F12-L3_e0026-A-0-F12 Observed 84
X16S-B-F12-L3_e0026-A-0-F12 Chao1 84
X16S-B-F12-L3_e0026-A-0-F12 se.chao1 0.12425372467350061
X16S-B-F12-L3_e0026-A-0-F12 ACE 84.63059483889779
X16S-B-F12-L3_e0026-A-0-F12 se.ACE 2.853947781920757
X16S-B-F12-L3_e0026-A-0-F12 Shannon 3.0608007232717975
X16S-B-F12-L3_e0026-A-0-F12 Simpson 0.9283993082034944
X16S-B-F12-L3_e0026-A-0-F12 InvSimpson 13.966345504622666
X16S-B-F12-L3_e0026-A-0-F12 Fisher 9.725753596266298
X16S-B-F12-L3_e0026-A-0-F12 ShannonEffectiveSpecies 21.344641472366753
X16S-B-F12-L4_e0026-B-0-F12 Observed 163
X16S-B-F12-L4_e0026-B-0-F12 Chao1 163
X16S-B-F12-L4_e0026-B-0-F12 se.chao1 0.09969277961190803
X16S-B-F12-L4_e0026-B-0-F12 ACE 163.19948081076134
X16S-B-F12-L4_e0026-B-0-F12 se.ACE 4.9907604039474025
X16S-B-F12-L4_e0026-B-0-F12 Shannon 3.497113882527882
X16S-B-F12-L4_e0026-B-0-F12 Simpson 0.9412247288877256
X16S-B-F12-L4_e0026-B-0-F12 InvSimpson 17.0139580996533
X16S-B-F12-L4_e0026-B-0-F12 Fisher 20.222720256812185
X16S-B-F12-L4_e0026-B-0-F12 ShannonEffectiveSpecies 33.020014662068675
X16S-B-F12-L5_e0026-A-8-F12 Observed 44
X16S-B-F12-L5_e0026-A-8-F12 Chao1 44
X16S-B-F12-L5_e0026-A-8-F12 se.chao1 -0
X16S-B-F12-L5_e0026-A-8-F12 ACE 44
X16S-B-F12-L5_e0026-A-8-F12 se.ACE 1.381698559415515
X16S-B-F12-L5_e0026-A-8-F12 Shannon 2.5110106476913536
X16S-B-F12-L5_e0026-A-8-F12 Simpson 0.8411518650784287
X16S-B-F12-L5_e0026-A-8-F12 InvSimpson 6.295321002627658
X16S-B-F12-L5_e0026-A-8-F12 Fisher 4.719774417599254
